resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
267,14,20,10,20,9,7,7,7,6,54,84:11.073,5051506,45,5,1:22.987,208.3452689571637,1
268,14,5,3,5,2,8,8,8,4,57,70:03.943,4203633,36,5,1:13.154,212.09030652710734,1
269,14,13,7,13,13,9,9,9,2,59,82:33.739,4953877,18,2,1:19.498,190.26840218652384,1
270,14,7,4,7,17,10,10,10,1,52,90:58.979,5458845,29,3,1:37.610,170.73188083146624,1
271,14,16,8,16,17,11,11,11,0,67,84:31.684,5071663,38,20,1:20.692,211.75463304959885,1
272,14,4,2,4,1,12,12,12,0,62,97:01.403,5821867,32,10,1:26.314,175.10337523563686,1
273,14,11,6,11,5,13,13,13,0,60,68:52.823,4132135,30,3,1:17.587,213.72636913913402,1
274,14,18,9,18,15,14,14,14,0,56,70:54.153,4254569,49,5,1:15.404,219.15764456353952,1
275,14,17,9,17,15,15,15,15,0,67,95:48.627,5748388,54,8,1:23.552,210.77955951402197,1
276,14,9,5,9,14,16,16,16,0,53,87:55.889,5275021,24,3,1:23.420,167.49928061506182,1
277,14,15,8,15,4,17,17,17,0,51,71:42.988,4302547,33,10,1:15.003,198.2154909416667,1
278,14,8,4,8,5,18,18,18,0,58,73:28.824,4408637,15,5,1:11.824,206.39303651837955,1
279,14,19,10,19,19,19,19,19,0,64,64:37.963,3877316,37,12,1:14.037,178.2834974222963,1
280,14,14,7,14,5,20,20,20,0,62,81:15.342,4875462,59,5,1:24.536,226.75662041932233,1
281,15,11,6,11,4,1,1,1,25,68,70:03.901,4203962,42,17,1:22.167,224.95791916215842,1
282,15,3,2,3,6,2,2,2,18,57,86:42.524,5202295,57,3,1:20.658,186.79357721053105,1
283,15,2,1,2,20,3,3,3,15,53,73:46.427,4426064,32,2,1:15.375,194.40253827667956,1
284,15,4,2,4,7,4,4,4,12,63,76:01.951,4561846,12,18,1:20.783,227.05682349386547,1
285,15,6,3,6,16,5,5,5,10,57,92:09.123,5529333,42,17,1:20.011,202.03721412759705,1
286,15,1,1,1,17,6,6,6,8,55,76:14.096,4574246,14,14,1:14.068,177.96413604160213,1
287,15,16,8,16,5,7,7,7,6,51,87:37.989,5257827,56,7,1:17.451,165.85284084814106,1
288,15,17,9,17,20,8,8,8,4,67,87:29.830,5249941,19,9,1:17.568,206.80118733721602,1
289,15,7,4,7,17,9,9,9,2,51,78:31.517,4711949,14,9,1:19.964,194.65487771153946,1
290,15,9,5,9,17,10,10,10,1,61,89:52.582,5392572,12,10,1:21.097,174.24961947881403,1
291,15,10,5,10,6,11,11,11,0,60,70:04.438,4204501,48,15,1:11.229,197.43916587450778,1
292,15,5,3,5,12,12,12,12,0,68,91:19.595,5479762,44,15,1:19.833,185.53824540728274,1
293,15,14,7,14,6,13,13,13,0,58,93:06.442,5586721,45,2,1:25.412,220.27351481087726,1
294,15,13,7,13,16,14,14,14,0,53,102:52.609,6172813,39,13,1:30.283,180.44875749054626,1
295,15,15,8,15,17,15,15,15,0,58,68:12.163,4092911,28,1,1:13.649,230.81571623989498,1
296,15,12,6,12,6,16,16,16,0,65,84:11.165,5051684,26,10,1:25.369,193.3184553804012,1
297,15,20,10,20,15,17,17,17,0,64,87:12.643,5232144,38,9,1:15.922,223.42852695527745,1
298,15,18,9,18,11,18,18,18,0,58,88:05.169,5285216,59,20,1:20.492,198.2648849890211,1
299,15,8,4,8,1,19,19,19,0,63,87:14.068,5234938,52,16,1:21.801,211.35883486150263,1
300,15,19,10,19,1,20,20,20,0,60,69:02.527,4142533,27,16,1:19.502,185.68480021778495,1
301,16,3,2,3,19,1,1,1,25,52,92:46.963,5566822,14,1,1:20.195,203.29820286853115,1
302,16,4,2,4,20,2,2,2,18,62,78:09.310,4689283,55,5,1:19.547,215.59510992577643,1
303,16,1,1,1,16,3,3,3,15,50,68:11.880,4091875,30,9,1:13.005,228.98060462558482,1
304,16,6,3,6,5,4,4,4,12,59,78:10.086,4690811,26,12,1:20.470,259.7051800520682,1
305,16,10,5,10,15,5,5,5,10,54,65:54.598,3954449,22,14,1:08.371,178.89643055793684,1
306,16,5,3,5,8,6,6,6,8,51,85:42.484,5142268,15,12,1:17.017,194.09820171524188,1
307,16,9,5,9,11,7,7,7,6,59,90:03.498,5403511,23,10,1:21.114,163.229863363949,1
308,16,11,6,11,14,8,8,8,4,56,80:31.246,4831724,56,19,1:20.117,169.4556015505725,1
309,16,2,1,2,1,9,9,9,2,50,90:46.018,5446842,12,10,1:25.935,241.7688554573985,1
310,16,18,9,18,2,10,10,10,1,68,84:29.140,5069121,10,2,1:15.092,210.6925817224487,1
311,16,8,4,8,7,11,11,11,0,66,82:25.070,4945414,22,5,1:14.793,201.7137432280672,1
312,16,13,7,13,7,12,12,12,0,50,87:16.752,5236411,26,11,1:19.536,203.535095866041,1
313,16,16,8,16,16,13,13,13,0,58,75:28.631,4528029,10,16,1:15.424,234.18772133115405,1
314,16,17,9,17,7,14,14,14,0,63,67:15.412,4035113,28,19,1:09.961,196.262608062992,1
315,16,20,10,20,14,15,15,15,0,57,77:55.657,4675499,57,2,1:17.735,149.4056757878908,1
316,16,19,10,19,8,16,16,16,0,53,85:11.334,5111476,37,20,1:19.824,188.23527080824636,1
317,16,7,4,7,13,17,17,17,0,64,82:28.531,4948655,38,10,1:19.732,207.1195424791949,1
318,16,15,8,15,8,18,18,18,0,53,80:03.506,4803496,20,11,1:16.095,198.12775181433105,1
319,16,14,7,14,15,19,19,19,0,65,67:06.408,4026716,45,8,1:18.200,242.20271164171245,1
320,16,12,6,12,7,20,20,20,0,69,89:52.720,5392945,44,5,1:26.210,208.29295970209566,1
321,17,5,3,5,15,1,1,1,25,53,89:51.479,5391415,32,6,1:24.983,175.34953370462983,1
322,17,1,1,1,1,2,2,2,18,57,82:39.768,4959434,46,6,1:21.892,189.22316287614524,1
323,17,4,2,4,14,3,3,3,15,67,70:30.687,4230187,15,14,1:18.698,209.8308424175462,1
324,17,6,3,6,8,4,4,4,12,62,82:43.229,4963455,27,2,1:28.263,202.07594362192188,1
325,17,3,2,3,16,5,5,5,10,69,75:29.651,4529048,52,10,1:22.450,169.28855753585788,1
326,17,8,4,8,3,6,6,6,8,69,87:27.458,5247878,30,19,1:19.949,189.92420831792126,1
327,17,2,1,2,3,7,7,7,6,55,76:51.414,4611087,23,18,1:10.432,212.81067183262067,1
328,17,12,6,12,3,8,8,8,4,65,71:00.708,4260570,30,10,1:21.338,221.81960850371934,1
329,17,14,7,14,11,9,9,9,2,51,91:29.073,5489261,52,20,1:20.047,200.47806086569912,1
330,17,17,9,17,2,10,10,10,1,54,87:41.190,5261647,14,19,1:23.660,203.18317890664213,1
331,17,19,10,19,11,11,11,11,0,60,87:17.188,5237035,27,18,1:23.887,217.7046296597798,1
332,17,11,6,11,10,12,12,12,0,68,86:49.832,5209150,16,4,1:29.192,200.07391343695696,1
333,17,7,4,7,15,13,13,13,0,66,92:28.092,5548565,55,14,1:22.433,182.4037129299589,1
334,17,13,7,13,8,14,14,14,0,69,89:14.221,5354018,47,3,1:27.155,217.07951953104447,1
335,17,20,10,20,2,15,15,15,0,54,69:35.944,4175836,47,2,1:07.803,194.06785081860403,1
336,17,15,8,15,8,16,16,16,0,60,82:12.149,4932295,29,8,1:20.028,193.99236518960458,1
337,17,10,5,10,20,17,17,17,0,65,87:21.941,5241434,52,7,1:15.975,197.01989601272268,1
338,17,9,5,9,3,18,18,18,0,68,80:22.211,4822563,46,10,1:23.464,183.91368480680015,1
339,17,16,8,16,15,19,19,19,0,63,77:22.275,4642266,48,12,1:21.944,201.49552535843938,1
340,17,18,9,18,14,20,20,20,0,60,94:48.097,5688169,59,7,1:23.363,206.30683717801307,1
341,18,11,6,11,3,1,1,1,25,65,83:15.017,4995942,25,7,1:29.707,211.73904582366748,1
342,18,4,2,4,13,2,2,2,18,62,78:03.848,4683656,58,5,1:22.389,147.4642748529858,1
343,18,5,3,5,4,3,3,3,15,56,93:59.071,5639803,34,13,1:29.671,232.51917830724125,1
344,18,3,2,3,3,4,4,4,12,62,66:25.757,3985869,43,16,1:16.405,191.97862666153824,1
345,18,2,1,2,6,5,5,5,10,63,82:33.543,4953808,44,10,1:26.386,237.46041247150913,1
346,18,1,1,1,20,6,6,6,8,58,70:37.286,4237702,30,20,1:18.486,214.77830942087365,1
347,18,20,10,20,10,7,7,7,6,67,90:23.944,5423120,29,20,1:27.716,210.55805297885794,1
348,18,9,5,9,15,8,8,8,4,62,63:28.272,3808144,33,8,1:16.730,182.47230533109393,1
349,18,7,4,7,7,9,9,9,2,54,79:16.496,4756579,37,16,1:16.886,185.34214228545548,1
350,18,6,3,6,7,10,10,10,1,62,72:53.607,4373323,59,14,1:06.093,190.00539647696738,1
351,18,13,7,13,17,11,11,11,0,57,97:37.466,5857670,24,9,1:30.179,194.35799959925427,1
352,18,14,7,14,1,12,12,12,0,69,94:55.648,5695352,56,1,1:22.043,278.5247541287265,1
353,18,19,10,19,15,13,13,13,0,61,77:06.480,4626801,54,14,1:19.952,191.51527333203913,1
354,18,10,5,10,19,14,14,14,0,60,82:59.614,4979916,52,17,1:24.480,231.12001143678407,1
355,18,17,9,17,6,15,15,15,0,67,79:34.613,4774913,46,13,1:23.191,177.63451690869442,1
356,18,8,4,8,3,16,16,16,0,68,83:24.138,5004785,33,17,1:15.148,197.2141597644674,1
357,18,18,9,18,7,17,17,17,0,66,91:11.005,5471195,28,6,1:20.027,205.04480792853354,1
358,18,12,6,12,11,18,18,18,0,53,89:49.057,5389342,22,20,1:21.569,210.66801702475124,1
359,18,15,8,15,19,19,19,19,0,52,89:12.749,5352246,49,1,1:24.937,220.767553095303,1
360,18,16,8,16,8,20,20,20,0,65,86:23.369,5183954,13,6,1:24.491,190.67009241543605,1
361,19,4,2,4,8,1,1,1,25,67,69:37.137,4177371,34,20,1:20.711,221.538456505857,1
362,19,12,6,12,13,2,2,2,18,54,74:06.055,4446013,54,6,1:22.860,210.12733955052508,1
363,19,2,1,2,1,3,3,3,15,57,69:22.699,4162229,39,11,1:21.987,195.53865929038517,1
364,19,7,4,7,8,4,4,4,12,58,84:54.614,5094797,40,15,1:22.673,193.5449794776313,1
365,19,1,1,1,5,5,5,5,10,64,74:02.384,4442122,10,10,1:17.693,237.7537531468038,1
366,19,17,9,17,3,6,6,6,8,62,74:35.207,4475129,17,15,1:21.784,208.8639731983146,1
367,19,6,3,6,6,7,7,7,6,66,82:04.495,4924239,23,13,1:14.773,187.26659809988575,1
368,19,5,3,5,15,8,8,8,4,62,69:52.752,4192416,40,3,1:13.059,205.339739710553,1
369,19,8,4,8,5,9,9,9,2,69,87:07.389,5227542,15,18,1:21.145,239.14349067279278,1
370,19,14,7,14,13,10,10,10,1,56,86:49.383,5209699,53,15,1:22.018,195.77449489699373,1
371,19,10,5,10,4,11,11,11,0,52,97:55.927,5875994,57,12,1:25.871,226.9160653472574,1
372,19,9,5,9,11,12,12,12,0,67,71:41.064,4301688,44,4,1:16.140,162.84560277284578,1
373,19,11,6,11,16,13,13,13,0,64,82:29.750,4949988,13,8,1:31.186,239.10460061815556,1
374,19,3,2,3,2,14,14,14,0,52,80:24.757,4824139,17,15,1:17.170,189.23681997586544,1
375,19,13,7,13,8,15,15,15,0,56,64:16.503,3856382,53,19,1:15.102,177.7043219056697,1
376,19,19,10,19,10,16,16,16,0,55,75:16.657,4516306,59,5,1:26.884,228.58915604088014,1
377,19,16,8,16,13,17,17,17,0,54,88:07.349,5287914,15,14,1:28.619,189.9476077233648,1
378,19,15,8,15,18,18,18,18,0,64,82:16.423,4936009,41,9,1:23.740,195.73215562785703,1
379,19,20,10,20,10,19,19,19,0,60,68:42.810,4122570,26,4,1:19.958,204.05984225872155,1
380,19,18,9,18,6,20,20,20,0,52,78:47.533,4727061,10,20,1:27.149,186.1569557584622,1
381,20,2,1,2,12,1,1,1,25,62,80:01.765,4801329,52,17,1:24.062,157.4554515929701,1
382,20,10,5,10,5,2,2,2,18,65,72:38.803,4358326,37,15,1:16.075,185.75652271647914,1
383,20,1,1,1,10,3,3,3,15,56,78:42.179,4722605,46,3,1:14.910,180.54158228017505,1
384,20,5,3,5,13,4,4,4,12,59,94:28.020,5668864,46,20,1:23.284,152.59495039868375,1
385,20,4,2,4,2,5,5,5,10,65,68:38.145,4118341,14,4,1:17.029,186.1079926167371,1
386,20,3,2,3,11,6,6,6,8,53,90:46.533,5446016,56,4,1:27.840,182.80999920399645,1
387,20,12,6,12,20,7,7,7,6,64,71:10.334,4270986,29,9,1:17.287,171.43703009109805,1
388,20,6,3,6,11,8,8,8,4,54,89:50.277,5390454,13,12,1:18.801,223.64705688183568,1
389,20,8,4,8,4,9,9,9,2,68,74:24.489,4464605,39,3,1:19.440,190.6835584216078,1
390,20,19,10,19,20,10,10,10,1,59,77:37.129,4657756,11,17,1:31.863,202.3272690273192,1
391,20,11,6,11,1,11,11,11,0,60,78:08.886,4688304,30,4,1:18.326,208.74626374077923,1
392,20,13,7,13,10,12,12,12,0,53,70:49.107,4249179,28,11,1:23.295,185.5150693588332,1
393,20,18,9,18,13,13,13,13,0,58,69:30.373,4170918,51,15,1:23.420,198.89105275772414,1
394,20,20,10,20,18,14,14,14,0,60,85:18.282,5118140,50,16,1:14.161,212.18197212885428,1
395,20,7,4,7,8,15,15,15,0,58,83:11.587,4991986,35,9,1:21.521,175.30815108431523,1
396,20,9,5,9,7,16,16,16,0,51,90:55.320,5455961,45,2,1:19.670,193.56587564357133,1
397,20,16,8,16,12,17,17,17,0,54,83:05.155,4985485,29,7,1:17.279,225.15388444487468,1
398,20,15,8,15,18,18,18,18,0,63,75:13.673,4513535,21,6,1:23.035,157.86475817201008,1
399,20,17,9,17,4,19,19,19,0,69,74:26.529,4466435,47,3,1:12.662,217.48353834476646,1
400,20,14,7,14,19,20,20,20,0,63,79:06.742,4746004,40,14,1:23.709,177.24625086898533,1
401,21,1,1,1,13,1,1,1,25,60,81:18.210,4878654,17,20,1:16.199,220.96420537523457,1
402,21,5,3,5,20,2,2,2,18,68,89:40.751,5380859,48,19,1:32.779,187.1561069493146,1
403,21,2,1,2,10,3,3,3,15,60,76:14.805,4574789,43,11,1:16.274,199.10479384775653,1
404,21,3,2,3,17,4,4,4,12,59,68:19.219,4099655,10,3,1:14.231,216.69502652649766,1
405,21,8,4,8,7,5,5,5,10,60,79:26.358,4766835,13,12,1:14.665,202.71264017551906,1
406,21,15,8,15,5,6,6,6,8,63,86:42.820,5202231,33,16,1:16.888,223.24916573184612,1
407,21,9,5,9,14,7,7,7,6,60,77:35.347,4655513,50,13,1:23.790,203.729759079339,1
408,21,14,7,14,1,8,8,8,4,53,95:02.781,5702088,23,3,1:23.797,164.80481559644747,1
409,21,20,10,20,20,9,9,9,2,62,78:51.078,4731936,55,19,1:15.357,199.96536603548785,1
410,21,16,8,16,6,10,10,10,1,59,101:06.518,6066299,31,17,1:27.721,177.6444231952606,1
411,21,6,3,6,16,11,11,11,0,67,72:14.741,4334418,36,20,1:17.672,190.1585985810271,1
412,21,4,2,4,4,12,12,12,0,66,66:48.643,4008648,52,4,1:18.512,180.70924410179617,1
413,21,19,10,19,8,13,13,13,0,68,68:48.291,4128455,59,20,1:19.634,191.84899959659043,1
414,21,7,4,7,16,14,14,14,0,52,94:15.558,5655039,40,4,1:24.420,233.8710158143071,1
415,21,11,6,11,11,15,15,15,0,51,72:53.107,4373981,21,4,1:22.529,229.7822621665658,1
416,21,17,9,17,13,16,16,16,0,55,62:38.581,3758691,53,8,1:15.663,187.77461201610365,1
417,21,10,5,10,10,17,17,17,0,50,73:57.969,4437713,46,12,1:22.629,149.3550782956063,1
418,21,12,6,12,1,18,18,18,0,60,73:28.701,4408420,24,2,1:12.691,223.05889103645728,1
419,21,18,9,18,12,19,19,19,0,55,88:06.420,5286137,42,12,1:18.954,194.70770593255742,1
420,21,13,7,13,4,20,20,20,0,66,87:51.097,5271344,38,2,1:18.171,172.73843310204612,1
421,22,6,3,6,14,1,1,1,25,65,91:55.845,5515362,50,4,1:23.888,198.41876032683447,1
422,22,1,1,1,11,2,2,2,18,67,72:42.189,4362896,22,11,1:20.845,192.65460586291562,1
423,22,3,2,3,15,3,3,3,15,58,96:09.231,5769866,41,20,1:24.731,175.90128797543923,1
424,22,5,3,5,16,4,4,4,12,52,63:42.921,3822297,17,6,1:14.975,189.69563212383514,1
425,22,2,1,2,18,5,5,5,10,64,84:36.849,5076439,11,10,1:13.812,199.2537518350673,1
426,22,11,6,11,13,6,6,6,8,67,89:40.110,5380960,20,19,1:24.034,199.03822985338454,1
427,22,4,2,4,13,7,7,7,6,61,90:16.727,5416140,50,1,1:25.562,177.6760477728062,1
428,22,7,4,7,18,8,8,8,4,61,94:30.438,5670060,37,1,1:23.914,228.88974977893002,1
429,22,17,9,17,5,9,9,9,2,52,83:49.609,5029140,44,8,1:16.591,200.7701396499152,1
430,22,10,5,10,16,10,10,10,1,52,92:16.443,5536762,54,14,1:25.839,230.70936899869048,1
431,22,9,5,9,11,11,11,11,0,62,86:50.490,5210429,27,15,1:26.224,176.62517943013748,1
432,22,18,9,18,12,12,12,12,0,67,76:56.087,4616947,56,8,1:14.434,211.4564201105253,1
433,22,14,7,14,6,13,13,13,0,58,98:55.244,5935612,54,8,1:26.111,187.5180257534858,1
434,22,15,8,15,5,14,14,14,0,66,91:00.027,5460995,50,2,1:19.536,178.7444634506767,1
435,22,12,6,12,6,15,15,15,0,55,75:56.940,4556830,20,14,1:15.833,165.27808482803002,1
436,22,13,7,13,17,16,16,16,0,69,84:21.892,5061441,33,13,1:15.034,198.76319832078633,1
437,22,20,10,20,17,17,17,17,0,60,82:28.481,4948176,34,16,1:19.737,200.99605581805665,1
438,22,16,8,16,19,18,18,18,0,58,93:02.640,5582478,51,19,1:25.480,209.6904069095603,1
439,22,8,4,8,2,19,19,19,0,62,84:41.645,5081295,30,6,1:15.863,187.2343454694301,1
440,22,19,10,19,10,20,20,20,0,69,76:45.273,4605328,33,20,1:18.380,207.98797498557033,1
441,23,1,1,1,15,1,1,1,25,65,87:49.383,5269534,33,9,1:17.323,171.63880156062126,1
442,23,3,2,3,14,2,2,2,18,66,66:36.466,3996724,47,4,1:16.518,221.02367560299814,1
443,23,4,2,4,8,3,3,3,15,67,89:09.731,5349177,25,20,1:18.594,209.2627054848202,1
444,23,5,3,5,7,4,4,4,12,59,80:43.545,4843023,45,6,1:18.919,214.34567162317552,1
445,23,2,1,2,11,5,5,5,10,68,81:55.893,4915786,43,3,1:18.074,196.96293276547013,1
446,23,6,3,6,8,6,6,6,8,68,74:03.787,4443908,57,7,1:19.904,206.81308272824282,1
447,23,10,5,10,4,7,7,7,6,52,76:09.378,4569680,12,13,1:20.615,203.37845246664548,1
448,23,12,6,12,11,8,8,8,4,59,77:02.884,4622149,42,18,1:19.574,199.1562059907893,1
449,23,17,9,17,3,9,9,9,2,65,88:30.388,5310063,57,3,1:20.371,236.13069342918666,1
450,23,14,7,14,16,10,10,10,1,66,83:12.891,4992603,33,20,1:19.662,213.35321585293846,1
451,23,20,10,20,15,11,11,11,0,64,80:39.581,4839907,36,15,1:12.561,217.95515797430312,1
452,23,8,4,8,15,12,12,12,0,62,63:19.360,3799788,43,8,1:13.351,215.8657081033025,1
453,23,13,7,13,15,13,13,13,0,61,67:37.333,4057412,38,2,1:19.081,202.6178697588759,1
454,23,7,4,7,14,14,14,14,0,57,77:58.346,4678475,11,17,1:25.356,196.8369231125536,1
455,23,15,8,15,3,15,15,15,0,54,97:43.783,5863475,59,17,1:24.938,234.06345219836075,1
456,23,16,8,16,4,16,16,16,0,56,60:57.481,3657880,39,6,1:11.592,194.2899260605777,1
457,23,9,5,9,16,17,17,17,0,68,91:59.616,5519051,46,8,1:19.712,200.4212039672872,1
458,23,11,6,11,11,18,18,18,0,53,70:31.341,4231358,31,2,1:12.438,191.8272817492666,1
459,23,18,9,18,18,19,19,19,0,56,70:07.960,4207345,42,1,1:24.215,218.01155636386432,1
460,23,19,10,19,1,20,20,20,0,59,74:40.104,4480542,45,6,1:14.317,184.11566002771133,1
461,24,1,1,1,16,1,1,1,25,50,77:13.611,4633301,19,11,1:21.272,195.18669650939574,1
462,24,3,2,3,2,2,2,2,18,63,81:55.451,4915446,23,14,1:16.015,182.18220776115882,1
463,24,4,2,4,18,3,3,3,15,66,81:03.484,4863990,21,6,1:22.149,182.6387218664954,1
464,24,5,3,5,6,4,4,4,12,68,89:32.913,5372921,15,13,1:23.096,226.01053717192013,1
465,24,6,3,6,5,5,5,5,10,51,80:41.566,4841326,42,16,1:18.598,197.52542107450327,1
466,24,10,5,10,15,6,6,6,8,52,67:27.854,4047679,38,2,1:17.608,246.6751306741113,1
467,24,19,10,19,11,7,7,7,6,56,90:53.616,5453462,10,14,1:21.179,217.23633606437647,1
468,24,7,4,7,2,8,8,8,4,53,68:07.916,4087465,26,1,1:12.073,226.40368394396836,1
469,24,2,1,2,12,9,9,9,2,65,91:04.552,5464603,41,15,1:20.573,204.29086689913927,1
470,24,9,5,9,18,10,10,10,1,51,81:26.638,4886472,45,18,1:17.198,210.67295990737773,1
471,24,17,9,17,11,11,11,11,0,59,61:11.536,3671208,46,16,1:13.426,192.39802872979354,1
472,24,20,10,20,17,12,12,12,0,54,60:42.824,3642785,11,9,1:12.835,204.43767017544198,1
473,24,11,6,11,13,13,13,13,0,66,80:14.273,4814259,51,16,1:21.723,233.0723453698457,1
474,24,8,4,8,14,14,14,14,0,66,76:08.156,4568589,40,4,1:18.337,211.9140450035103,1
475,24,18,9,18,11,15,15,15,0,61,99:36.264,5976952,22,15,1:33.154,201.29388878192742,1
476,24,12,6,12,20,16,16,16,0,63,81:58.091,4918881,58,18,1:12.479,196.07438697224126,1
477,24,15,8,15,19,17,17,17,0,66,67:52.928,4072142,21,17,1:09.695,196.75752049040284,1
478,24,16,8,16,8,18,18,18,0,69,65:52.867,3952015,16,14,1:16.301,161.83995725753385,1
479,24,14,7,14,17,19,19,19,0,59,64:18.117,3858358,25,16,1:17.441,201.10109243973923,1
480,24,13,7,13,16,20,20,20,0,69,68:36.335,4116707,16,9,1:14.333,248.01489938918638,1
481,25,6,3,6,9,1,1,1,25,64,74:19.386,4459129,38,6,1:22.528,183.3143637993075,1
482,25,5,3,5,6,2,2,2,18,57,88:20.617,5300118,33,3,1:28.630,202.43014593681485,1
483,25,2,1,2,2,3,3,3,15,58,84:15.521,5055532,26,17,1:20.962,215.37679351937794,1
484,25,4,2,4,7,4,4,4,12,53,82:54.937,4974888,22,2,1:21.105,162.20701415807696,1
485,25,11,6,11,5,5,5,5,10,68,92:29.641,5549685,21,17,1:22.329,206.02047208327124,1
486,25,12,6,12,11,6,6,6,8,61,83:26.840,5006672,11,8,1:13.761,207.59100609224458,1
487,25,9,5,9,20,7,7,7,6,65,79:51.007,4791650,45,10,1:21.459,158.35802593622026,1
488,25,1,1,1,12,8,8,8,4,67,95:50.477,5750316,48,20,1:25.215,200.43762641142638,1
489,25,19,10,19,6,9,9,9,2,61,66:23.085,3983395,53,10,1:12.374,183.97866019200353,1
490,25,16,8,16,10,10,10,10,1,57,87:16.916,5236761,15,7,1:17.983,203.37999320622308,1
491,25,14,7,14,12,11,11,11,0,65,100:36.297,6036877,36,10,1:27.109,197.39386817301775,1
492,25,3,2,3,11,12,12,12,0,51,76:37.056,4597115,49,7,1:17.231,222.39580701480375,1
493,25,13,7,13,3,13,13,13,0,68,90:42.881,5442340,27,14,1:18.765,183.15258388545314,1
494,25,18,9,18,10,14,14,14,0,69,77:53.176,4673013,20,2,1:16.185,193.6352494451476,1
495,25,8,4,8,8,15,15,15,0,53,86:19.041,5179184,28,18,1:23.740,254.97289868967775,1
496,25,10,5,10,1,16,16,16,0,61,81:41.791,4901697,43,8,1:15.529,187.0897614782121,1
497,25,7,4,7,19,17,17,17,0,52,83:43.089,5023475,49,12,1:21.897,215.3175655896123,1
498,25,15,8,15,5,18,18,18,0,56,73:49.281,4429361,35,12,1:26.015,167.34244323019254,1
499,25,20,10,20,5,19,19,19,0,60,80:16.329,4816670,22,9,1:17.692,208.2289665517718,1
500,25,17,9,17,8,20,20,20,0,52,78:45.254,4725245,24,16,1:24.739,190.66745224881814,1
501,26,1,1,1,11,1,1,1,25,52,95:13.509,5713377,43,9,1:25.973,196.262283392387,1
502,26,6,3,6,18,2,2,2,18,64,90:43.027,5443224,51,16,1:27.587,169.39077180513246,1
503,26,2,1,2,7,3,3,3,15,66,63:30.367,3810384,36,3,1:16.685,180.59446432128325,1
504,26,5,3,5,17,4,4,4,12,58,78:06.835,4686352,16,2,1:28.560,220.00043430185644,1
505,26,3,2,3,15,5,5,5,10,57,91:02.559,5462516,52,2,1:25.950,225.43784843877313,1
506,26,4,2,4,15,6,6,6,8,62,88:03.910,5283272,36,4,1:21.463,209.66879783860077,1
507,26,11,6,11,3,7,7,7,6,66,60:15.853,3615306,59,18,1:08.502,189.70102938745714,1
508,26,17,9,17,12,8,8,8,4,69,66:28.206,3988021,32,16,1:15.164,196.42289756983385,1
509,26,16,8,16,13,9,9,9,2,68,72:19.413,4339257,54,18,1:20.205,149.01153888830606,1
510,26,12,6,12,19,10,10,10,1,62,89:44.299,5384435,16,12,1:18.116,185.57899940954022,1
511,26,20,10,20,10,11,11,11,0,59,74:04.296,4444140,22,7,1:22.452,196.50359272072248,1
512,26,14,7,14,8,12,12,12,0,50,81:25.603,4885568,58,7,1:11.077,193.38239731233406,1
513,26,9,5,9,6,13,13,13,0,60,75:32.574,4532118,28,4,1:19.305,177.8411665817001,1
514,26,10,5,10,4,14,14,14,0,61,87:07.265,5227227,40,6,1:19.824,218.73008233460976,1
515,26,7,4,7,14,15,15,15,0,69,85:00.915,5100496,47,5,1:18.631,214.6919625660599,1
516,26,13,7,13,1,16,16,16,0,50,79:17.236,4757115,12,10,1:09.276,193.6542286867235,1
517,26,8,4,8,6,17,17,17,0,62,77:15.054,4635628,29,20,1:14.683,157.01372898163734,1
518,26,18,9,18,6,18,18,18,0,68,85:16.372,5116689,22,17,1:18.598,189.23904483019723,1
519,26,19,10,19,19,19,19,19,0,56,93:38.117,5618084,51,10,1:22.314,224.61120857738413,1
520,26,15,8,15,2,20,20,20,0,53,83:37.018,5017451,26,5,1:18.422,200.49527076191606,1
521,27,5,3,5,20,1,1,1,25,61,83:48.193,5028423,52,14,1:29.149,202.8753896463202,1
522,27,1,1,1,4,2,2,2,18,64,70:41.087,4241888,34,1,1:17.134,192.95110268447965,1
523,27,12,6,12,12,3,3,3,15,67,71:33.809,4293774,47,12,1:19.870,160.11742313041486,1
524,27,7,4,7,17,4,4,4,12,53,74:37.326,4477117,50,19,1:13.251,157.5263396535034,1
525,27,6,3,6,6,5,5,5,10,67,67:39.485,4059720,54,19,1:19.893,152.12631696531741,1
526,27,4,2,4,18,6,6,6,8,54,80:41.415,4841800,12,3,1:28.213,182.04866629999268,1
527,27,20,10,20,16,7,7,7,6,66,77:29.518,4649271,22,2,1:16.003,207.0349145375006,1
528,27,2,1,2,6,8,8,8,4,68,93:28.324,5608261,41,10,1:21.904,190.24896235911046,1
529,27,3,2,3,4,9,9,9,2,52,70:39.258,4239051,13,5,1:17.167,175.19291495698056,1
530,27,14,7,14,8,10,10,10,1,62,76:49.323,4609359,55,14,1:15.140,227.19775093176816,1
531,27,8,4,8,17,11,11,11,0,52,82:37.848,4957468,50,2,1:26.760,179.0957127535858,1
532,27,9,5,9,15,12,12,12,0,60,76:30.438,4590154,12,3,1:16.443,214.1712062971329,1
533,27,11,6,11,7,13,13,13,0,56,101:46.012,6106305,50,13,1:28.267,191.96409946116734,1
